;;;;;;;;;;
Pais_Zona;Ano;Mes;Dia;Porcentagem_Internet;Velocidade_Internet_Mbps;Alfabetizacao_digital;Uso_Internet_movel_GB;5G_disponivel;Latitude;Longitude
Brasil:Urbana;2017;4;1;59,8109090909091;67,2668181818182;;4,80954545454546;0;-14,235;-51,9253
Brasil:Urbana;2017;5;1;59,5759090909091;67,8040909090909;;4,85636363636364;0;-14,235;-51,9253
Brasil:Urbana;2017;6;1;59,6336363636364;68,3109090909091;;4,89318181818182;0;-14,235;-51,9253
Brasil:Urbana;2017;7;1;59,8108;68,882;;4,9792;0;-14,235;-51,9253
Brasil:Urbana;2017;8;1;59,723125;69,399375;;5,01125;0;-14,235;-51,9253
Brasil:Urbana;2017;9;1;59,8025;69,975;;5,106;0;-14,235;-51,9253
Brasil:Urbana;2017;10;1;59,6665217391304;70,5086956521739;;5,11695652173913;0;-14,235;-51,9253
Brasil:Urbana;2017;11;1;59,8908;71,0848;;5,1928;0;-14,235;-51,9253
Brasil:Urbana;2017;12;1;59,7252941176471;71,6064705882353;;5,26176470588235;0;-14,235;-51,9253
Brasil:Urbana;2018;1;1;66,9527272727273;72,1190909090909;;5,32454545454545;0;-14,235;-51,9253
Brasil:Urbana;2018;2;1;67,2372222222222;72,6938888888889;;5,32944444444444;0;-14,235;-51,9253
Brasil:Urbana;2018;3;1;67,2709090909091;73,1795454545455;;5,39681818181818;0;-14,235;-51,9253
Brasil:Urbana;2018;4;1;67,1904347826087;73,74;;5,46478260869565;0;-14,235;-51,9253
Brasil:Urbana;2018;5;1;67,1314285714286;74,2976190476191;;5,4852380952381;0;-14,235;-51,9253
Brasil:Urbana;2018;6;1;67,1923809523809;74,8166666666667;;5,56047619047619;0;-14,235;-51,9253
Brasil:Urbana;2018;7;1;67,1131818181818;75,4009090909091;;5,61636363636364;0;-14,235;-51,9253
Brasil:Urbana;2018;8;1;67,2985;75,8965;;5,6795;0;-14,235;-51,9253
Brasil:Urbana;2018;9;1;67,2333333333333;76,4645833333333;;5,72583333333333;0;-14,235;-51,9253
Brasil:Urbana;2018;10;1;67,3;77,0190909090909;;5,81090909090909;0;-14,235;-51,9253
Brasil:Urbana;2018;11;1;67,0369565217391;77,5486956521739;;5,81521739130435;0;-14,235;-51,9253
Brasil:Urbana;2018;12;1;67,0531818181818;78,0931818181818;;5,87727272727273;0;-14,235;-51,9253
Brasil:Urbana;2019;1;1;73,995;78,6603846153846;;5,93923076923077;0;-14,235;-51,9253
Brasil:Urbana;2019;2;1;73,9863636363636;79,2018181818182;;5,985;0;-14,235;-51,9253
Brasil:Urbana;2019;3;1;73,9363636363636;79,67;;6,06;0;-14,235;-51,9253
Brasil:Urbana;2019;4;1;73,8745454545455;80,225;;6,11909090909091;0;-14,235;-51,9253
Brasil:Urbana;2019;5;1;73,9161111111111;80,7922222222222;;6,12888888888889;0;-14,235;-51,9253
Brasil:Urbana;2019;6;1;73,9019047619048;81,2985714285714;;6,22904761904762;0;-14,235;-51,9253
Brasil:Urbana;2019;7;1;73,9365217391304;81,8613043478261;;6,25;0;-14,235;-51,9253
Brasil:Urbana;2019;8;1;73,6754545454545;82,3877272727273;;6,33409090909091;0;-14,235;-51,9253
Brasil:Urbana;2019;9;1;73,8575;82,9755;;6,38;0;-14,235;-51,9253
Brasil:Urbana;2019;10;1;73,8589473684211;83,5073684210526;;6,43578947368421;0;-14,235;-51,9253
Brasil:Urbana;2019;11;1;74,0666666666667;83,9890476190476;;6,48333333333333;0;-14,235;-51,9253
Brasil:Urbana;2019;12;1;73,8379166666667;84,5754166666667;;6,52708333333333;0;-14,235;-51,9253
Brasil:Urbana;2020;1;1;91,9918181818182;85,1154545454545;;6,62090909090909;0;-14,235;-51,9253
Brasil:Urbana;2020;2;1;92,0065;85,6325;;6,6805;0;-14,235;-51,9253
Brasil:Urbana;2020;3;1;91,8626086956522;86,1973913043478;;6,72739130434783;0;-14,235;-51,9253
Brasil:Urbana;2020;4;1;92,0485;86,7455;;6,759;0;-14,235;-51,9253
Brasil:Urbana;2020;5;1;91,9271428571429;87,3328571428571;;6,81142857142857;0;-14,235;-51,9253
Brasil:Urbana;2020;6;1;91,8085714285714;87,7919047619048;;6,85809523809524;0;-14,235;-51,9253
Brasil:Urbana;2020;7;1;91,849;88,3945;;6,9345;0;-14,235;-51,9253
Brasil:Urbana;2020;8;1;91,9439130434783;88,94;;7,02130434782609;0;-14,235;-51,9253
Brasil:Urbana;2020;9;1;91,9357142857143;89,4438095238095;;7,05333333333333;0;-14,235;-51,9253
Brasil:Urbana;2020;10;1;91,9976470588235;89,9917647058824;;7,06705882352941;0;-14,235;-51,9253
Brasil:Urbana;2020;11;1;92,0984210526316;90,5536842105263;;7,13052631578947;0;-14,235;-51,9253
Brasil:Urbana;2020;12;1;91,8894444444445;91,0761111111111;;7,17611111111111;0;-14,235;-51,9253
Brasil:Urbana;2021;1;1;85,09;91,5909523809524;;7,23857142857143;0;-14,235;-51,9253
Brasil:Urbana;2021;2;1;85,0325;92,177;;7,276;0;-14,235;-51,9253
Brasil:Urbana;2021;3;1;85,0471428571429;92,6576190476191;;7,35619047619048;0;-14,235;-51,9253
Brasil:Urbana;2021;4;1;84,9720833333333;93,245;;7,42333333333333;0;-14,235;-51,9253
Brasil:Urbana;2021;5;1;84,9683333333333;93,7555555555556;;7,43944444444444;0;-14,235;-51,9253
Brasil:Urbana;2021;6;1;84,9530434782609;94,3352173913044;;7,52521739130435;0;-14,235;-51,9253
Brasil:Urbana;2021;7;1;85,1722727272727;94,9068181818182;;7,58045454545455;0;-14,235;-51,9253
Brasil:Urbana;2021;8;1;85,1265;95,4085;;7,6585;0;-14,235;-51,9253
Brasil:Urbana;2021;9;1;84,6352380952381;95,9957142857143;;7,69428571428572;0;-14,235;-51,9253
Brasil:Urbana;2021;10;1;85,0384615384615;96,5365384615385;;7,745;0;-14,235;-51,9253
Brasil:Urbana;2021;11;1;84,712380952381;97,0480952380952;;7,81095238095238;0;-14,235;-51,9253
Brasil:Urbana;2021;12;1;84,947;97,5795;;7,835;0;-14,235;-51,9253
Brasil:Urbana;2022;1;1;89,1835;98,1515;;7,8655;1;-14,235;-51,9253
Brasil:Urbana;2022;2;1;89,2815789473684;98,6573684210526;;7,95526315789474;1;-14,235;-51,9253
Brasil:Urbana;2022;3;1;89,1125;99,2291666666667;;8,0125;1;-14,235;-51,9253
Brasil:Urbana;2022;4;1;89,2633333333333;99,7105555555556;;8,04777777777778;1;-14,235;-51,9253
Brasil:Urbana;2022;5;1;89,2363157894737;100,272105263158;;8,12157894736842;1;-14,235;-51,9253
Brasil:Urbana;2022;6;1;89,1847826086957;100,809565217391;;8,15956521739131;1;-14,235;-51,9253
Brasil:Urbana;2022;7;1;89,2933333333333;101,34380952381;;8,22428571428572;1;-14,235;-51,9253
Brasil:Urbana;2022;8;1;89,012962962963;101,910740740741;;8,27259259259259;1;-14,235;-51,9253
Brasil:Urbana;2022;9;1;89,32;102,476818181818;;8,34045454545455;1;-14,235;-51,9253
Brasil:Urbana;2022;10;1;89,292;103,03;;8,37133333333333;1;-14,235;-51,9253
Brasil:Urbana;2022;11;1;89,2794736842105;103,558421052632;;8,43894736842105;1;-14,235;-51,9253
Brasil:Urbana;2022;12;1;89,352;104,075;;8,513;1;-14,235;-51,9253
Brasil:Urbana;2023;1;1;92,635;104,64375;;8,54541666666667;1;-14,235;-51,9253
Brasil:Urbana;2023;2;1;92,672;105,168;;8,621;1;-14,235;-51,9253
Brasil:Urbana;2023;3;1;92,3765;105,671;;8,6395;1;-14,235;-51,9253
Brasil:Urbana;2023;4;1;92,808125;106,23125;;8,715;1;-14,235;-51,9253
Brasil:Urbana;2023;5;1;92,4954545454546;106,764090909091;;8,76;1;-14,235;-51,9253
Brasil:Urbana;2023;6;1;92,5017391304348;107,324782608696;;8,82652173913044;1;-14,235;-51,9253
Brasil:Urbana;2023;7;1;92,5495454545455;107,838636363636;;8,87;1;-14,235;-51,9253
Brasil:Urbana;2023;8;1;92,6121052631579;108,434736842105;;8,92736842105263;1;-14,235;-51,9253
Brasil:Urbana;2023;9;1;92,5525;108,95625;;8,98625;1;-14,235;-51,9253
Brasil:Urbana;2023;10;1;92,7578260869565;109,495652173913;;9,04695652173913;1;-14,235;-51,9253
Brasil:Urbana;2023;11;1;92,7485714285714;110;;Nao disponivel;1;-14,235;-51,9253
Brasil:Urbana;2023;12;1;92,4036842105263;110,645263157895;;9,12789473684211;1;-14,235;-51,9253
Brasil:Urbana;2024;1;1;95,3630769230769;111,169230769231;;9,19461538461539;1;-14,235;-51,9253
Brasil:Urbana;2024;2;1;95,4605;111,6905;;9,267;1;-14,235;-51,9253
Brasil:Urbana;2024;3;1;95,43;112,194285714286;;9,32821428571429;1;-14,235;-51,9253
Brasil:Urbana;2024;4;1;95,245;112,734444444444;;9,35888888888889;1;-14,235;-51,9253
Brasil:Urbana;2024;5;1;95,3014285714286;113,314285714286;;9,39857142857143;1;-14,235;-51,9253
Brasil:Urbana;2024;6;1;94,9966666666667;113,829444444444;;9,45555555555556;1;-14,235;-51,9253
Brasil:Urbana;2024;7;1;95,0595454545455;114,348181818182;;9,51590909090909;1;-14,235;-51,9253
Brasil:Urbana;2024;8;1;95,0673684210526;114,904210526316;;9,56894736842105;1;-14,235;-51,9253
Brasil:Urbana;2024;9;1;95,205;115,462222222222;;9,62055555555556;1;-14,235;-51,9253
Brasil:Urbana;2024;10;1;95,1205882352941;116,023529411765;;9,68411764705882;1;-14,235;-51,9253
Brasil:Urbana;2024;11;1;95,2;116,564583333333;;9,73416666666667;1;-14,235;-51,9253
Brasil:Urbana;2024;12;1;95,4239130434783;117,079130434783;;9,77347826086957;1;-14,235;-51,9253
Brasil:Urbana;2025;1;1;97,2061111111111;117,645;;9,85888888888889;1;-14,235;-51,9253
Brasil:Urbana;2025;2;1;97,6775;118,15875;;9,900625;1;-14,235;-51,9253
Brasil:Urbana;2025;3;1;97,4832;118,6956;;9,9616;1;-14,235;-51,9253
Brasil:Urbana;2025;4;1;97,8882608695652;119,225217391304;;10,0091304347826;1;-14,235;-51,9253
Brasil:Urbana;2025;5;1;97,5984210526316;119,745263157895;;10,0673684210526;1;-14,235;-51,9253
Brasil:Urbana;2025;6;1;97,3633333333333;120,13;;10,19;1;-14,235;-51,9253
China:Rural;2010;1;1;25,2945454545455;15,3509090909091;;0,674545454545455;0;35,8617;104,1954
China:Rural;2010;2;1;25,29;15,64;;0,688571428571429;0;35,8617;104,1954
China:Rural;2010;3;1;25,3011111111111;15,9266666666667;;0,716666666666667;0;35,8617;104,1954
China:Rural;2010;4;1;25,322;16,198;;0,752;0;35,8617;104,1954
China:Rural;2010;5;1;25,26;16,5258333333333;;0,791666666666667;0;35,8617;104,1954
China:Rural;2010;6;1;25,28;16,7955555555556;;0,805555555555556;0;35,8617;104,1954
China:Rural;2010;7;1;25,3871428571429;17,0757142857143;;0,849285714285714;0;35,8617;104,1954
China:Rural;2010;8;1;25,244;17,4086666666667;;0,867333333333333;0;35,8617;104,1954
China:Rural;2010;9;1;25,32;17,65;;0,873333333333333;0;35,8617;104,1954
China:Rural;2010;10;1;25,2157142857143;17,9685714285714;;0,931428571428571;0;35,8617;104,1954
China:Rural;2010;11;1;25,279;18,302;;0,963;0;35,8617;104,1954
China:Rural;2010;12;1;25,3366666666667;18,5355555555556;;0,973333333333333;0;35,8617;104,1954
China:Rural;2011;1;1;28,335;18,8675;;1,02;0;35,8617;104,1954
China:Rural;2011;2;1;28,35375;19,185;;1,06875;0;35,8617;104,1954
China:Rural;2011;3;1;28,2844444444444;19,43;;1,09;0;35,8617;104,1954
China:Rural;2011;4;1;28,4146153846154;19,7;;1,09769230769231;0;35,8617;104,1954
China:Rural;2011;5;1;28,47;20,0833333333333;;1,15333333333333;0;35,8617;104,1954
China:Rural;2011;6;1;28,3666666666667;20,3233333333333;;1,19166666666667;0;35,8617;104,1954
China:Rural;2011;7;1;28,3321428571429;20,5714285714286;;1,18928571428571;0;35,8617;104,1954
China:Rural;2011;8;1;28,2428571428571;20,8942857142857;;1,23571428571429;0;35,8617;104,1954
China:Rural;2011;9;1;28,4585714285714;21,17;;1,25;0;35,8617;104,1954
China:Rural;2011;10;1;28,30125;21,49875;;1,28875;0;35,8617;104,1954
China:Rural;2011;11;1;28,367;21,779;;1,309;0;35,8617;104,1954
China:Rural;2011;12;1;28,3725;22,05625;;1,35125;0;35,8617;104,1954
China:Rural;2012;1;1;31,4122222222222;22,3644444444444;;1,35444444444444;0;35,8617;104,1954
China:Rural;2012;2;1;31,565;22,623;;1,395;0;35,8617;104,1954
China:Rural;2012;3;1;31,4233333333333;22,9266666666667;;1,43833333333333;0;35,8617;104,1954
China:Rural;2012;4;1;31,4642857142857;23,1642857142857;;1,44571428571429;0;35,8617;104,1954
China:Rural;2012;5;1;31,555;23,5216666666667;;1,49166666666667;0;35,8617;104,1954
China:Rural;2012;6;1;31,4781818181818;23,8027272727273;;1,52181818181818;0;35,8617;104,1954
China:Rural;2012;7;1;31,5655555555556;24,1144444444444;;1,55888888888889;0;35,8617;104,1954
China:Rural;2012;8;1;31,4807692307692;24,4023076923077;;1,57;0;35,8617;104,1954
China:Rural;2012;9;1;31,5366666666667;24,7111111111111;;1,62777777777778;0;35,8617;104,1954
China:Rural;2012;10;1;31,4114285714286;24,9942857142857;;1,62428571428571;0;35,8617;104,1954
China:Rural;2012;11;1;31,5225;25,27;;1,6625;0;35,8617;104,1954
China:Rural;2012;12;1;31,3885714285714;25,5514285714286;;1,71142857142857;0;35,8617;104,1954
China:Rural;2013;1;1;34,61125;25,89375;;1,71375;0;35,8617;104,1954
China:Rural;2013;2;1;34,711;26,115;;1,735;0;35,8617;104,1954
China:Rural;2013;3;1;34,5827272727273;26,4354545454545;;1,76636363636364;0;35,8617;104,1954
China:Rural;2013;4;1;34,485;26,7;;1,794;0;35,8617;104,1954
China:Rural;2013;5;1;34,6427272727273;27,0127272727273;;1,82727272727273;0;35,8617;104,1954
China:Rural;2013;6;1;34,5883333333333;27,31;;1,86166666666667;0;35,8617;104,1954
China:Rural;2013;7;1;34,615;27,61;;1,88875;0;35,8617;104,1954
China:Rural;2013;8;1;34,6525;27,9066666666667;;1,9225;0;35,8617;104,1954
China:Rural;2013;9;1;34,62;28,185;;1,935;0;35,8617;104,1954
China:Rural;2013;10;1;34,6655555555556;28,51;;1,99444444444444;0;35,8617;104,1954
China:Rural;2013;11;1;34,8775;28,70875;;1,99625;0;35,8617;104,1954
China:Rural;2013;12;1;34,6785714285714;29,0471428571429;;2,02;0;35,8617;104,1954
China:Rural;2014;1;1;37,6514285714286;29,3385714285714;;2,06142857142857;0;35,8617;104,1954
China:Rural;2014;2;1;37,565;29,6925;;2,09;0;35,8617;104,1954
China:Rural;2014;3;1;37,6866666666667;29,9316666666667;;2,1325;0;35,8617;104,1954
China:Rural;2014;4;1;37,67;30,2;;2,15857142857143;0;35,8617;104,1954
China:Rural;2014;5;1;37,6075;30,52125;;2,15625;0;35,8617;104,1954
China:Rural;2014;6;1;37,6872727272727;30,7845454545455;;2,20727272727273;0;35,8617;104,1954
China:Rural;2014;7;1;37,748;31,087;;2,22;0;35,8617;104,1954
China:Rural;2014;8;1;37,8054545454545;31,3818181818182;;2,28818181818182;0;35,8617;104,1954
China:Rural;2014;9;1;37,749;31,668;;2,332;0;35,8617;104,1954
China:Rural;2014;10;1;37,83875;31,96875;;2,3325;0;35,8617;104,1954
China:Rural;2014;11;1;37,69;32,2775;;2,34375;0;35,8617;104,1954
China:Rural;2014;12;1;37,8090909090909;32,5536363636364;;2,38818181818182;0;35,8617;104,1954
China:Rural;2015;1;1;40,6792857142857;32,8642857142857;;2,43642857142857;0;35,8617;104,1954
China:Rural;2015;2;1;40,65875;33,16375;;2,44625;0;35,8617;104,1954
China:Rural;2015;3;1;40,6164705882353;33,3870588235294;;2,46588235294118;0;35,8617;104,1954
China:Rural;2015;4;1;40,66375;33,6875;;2,4975;0;35,8617;104,1954
China:Rural;2015;5;1;40,71;34,0083333333333;;2,53;0;35,8617;104,1954
China:Rural;2015;6;1;40,5907142857143;34,3385714285714;;2,57285714285714;0;35,8617;104,1954
China:Rural;2015;7;1;40,584;34,613;;2,592;0;35,8617;104,1954
China:Rural;2015;8;1;40,6314285714286;34,8271428571429;;2,61285714285714;0;35,8617;104,1954
China:Rural;2015;9;1;40,5881818181818;35,1654545454545;;2,65818181818182;0;35,8617;104,1954
China:Rural;2015;10;1;40,6855555555556;35,5211111111111;;2,67444444444444;0;35,8617;104,1954
China:Rural;2015;11;1;40,43125;35,79375;;2,7025;0;35,8617;104,1954
China:Rural;2015;12;1;40,65;36,105;;2,75;0;35,8617;104,1954
China:Rural;2016;1;1;43,4671428571429;36,4228571428572;;2,77142857142857;0;35,8617;104,1954
China:Rural;2016;2;1;43,3085714285714;36,6271428571429;;2,79428571428571;0;35,8617;104,1954
China:Rural;2016;3;1;43,5816666666667;36,9191666666667;;2,82333333333333;0;35,8617;104,1954
China:Rural;2016;4;1;43,31375;37,22125;;2,8575;0;35,8617;104,1954
China:Rural;2016;5;1;43,416;37,519;;2,874;0;35,8617;104,1954
China:Rural;2016;6;1;43,31375;37,76;;2,9;0;35,8617;104,1954
China:Rural;2016;7;1;43,58375;38,10625;;2,94875;0;35,8617;104,1954
China:Rural;2016;8;1;43,5933333333333;38,3733333333333;;2,95833333333333;0;35,8617;104,1954
China:Rural;2016;9;1;43,5333333333333;38,7222222222222;;2,99333333333333;0;35,8617;104,1954
China:Rural;2016;10;1;43,6466666666667;38,9744444444444;;3,02111111111111;0;35,8617;104,1954
China:Rural;2016;11;1;43,494;39,257;;3,064;0;35,8617;104,1954
China:Rural;2016;12;1;43,5354545454545;39,5845454545455;;3,08818181818182;0;35,8617;104,1954
China:Rural;2017;1;1;46,1033333333333;39,8825;;3,12083333333333;0;35,8617;104,1954
China:Rural;2017;2;1;46,16;40,131;;3,15;0;35,8617;104,1954
China:Rural;2017;3;1;46,03;40,404;;3,166;0;35,8617;104,1954
China:Rural;2017;4;1;46,13;40,73375;;3,21;0;35,8617;104,1954
China:Rural;2017;5;1;46,0766666666667;41,05;;3,25;0;35,8617;104,1954
China:Rural;2017;6;1;46,0963636363636;41,3090909090909;;3,28;0;35,8617;104,1954
China:Rural;2017;7;1;46,065;41,616;;3,299;0;35,8617;104,1954
China:Rural;2017;8;1;46,22;41,887;;3,308;0;35,8617;104,1954
China:Rural;2017;9;1;46,1209090909091;42,2036363636364;;3,34636363636364;0;35,8617;104,1954
China:Rural;2017;10;1;46,0344444444444;42,4677777777778;;3,36333333333333;0;35,8617;104,1954
China:Rural;2017;11;1;46,1283333333333;42,775;;3,43666666666667;0;35,8617;104,1954
China:Rural;2017;12;1;46,0827272727273;43,1127272727273;;3,46181818181818;0;35,8617;104,1954
China:Rural;2018;1;1;48,4035714285714;43,3771428571429;;3,46571428571429;0;35,8617;104,1954
China:Rural;2018;2;1;48,3177777777778;43,6066666666667;;3,51666666666667;0;35,8617;104,1954
China:Rural;2018;3;1;48,2630769230769;43,9207692307692;;3,52461538461538;0;35,8617;104,1954
China:Rural;2018;4;1;48,1633333333333;44,2208333333333;;3,55333333333333;0;35,8617;104,1954
China:Rural;2018;5;1;48,4628571428571;44,5428571428571;;3,57571428571429;0;35,8617;104,1954
China:Rural;2018;6;1;48,524;44,808;;3,617;0;35,8617;104,1954
China:Rural;2018;7;1;48,45;45,09375;;3,65125;0;35,8617;104,1954
China:Rural;2018;8;1;48,485;45,4016666666667;;3,66333333333333;0;35,8617;104,1954
China:Rural;2018;9;1;48,4657142857143;45,6671428571429;;3,70214285714286;0;35,8617;104,1954
China:Rural;2018;10;1;48,2961538461539;45,9853846153846;;3,75076923076923;0;35,8617;104,1954
China:Rural;2018;11;1;48,1681818181818;46,2236363636364;;3,76272727272727;0;35,8617;104,1954
China:Rural;2018;12;1;48,366;46,541;;3,799;0;35,8617;104,1954
China:Rural;2019;1;1;50,5335714285714;46,8442857142857;;3,80928571428571;1;35,8617;104,1954
China:Rural;2019;2;1;50,54;47,15375;;3,8575;1;35,8617;104,1954
China:Rural;2019;3;1;50,56875;47,42125;;3,88375;1;35,8617;104,1954
China:Rural;2019;4;1;50,6642857142857;47,68;;3,90714285714286;1;35,8617;104,1954
China:Rural;2019;5;1;50,524;47,981;;3,907;1;35,8617;104,1954
China:Rural;2019;6;1;50,5811111111111;48,3055555555556;;3,97888888888889;1;35,8617;104,1954
China:Rural;2019;7;1;50,7083333333333;48,5983333333333;;4,02;1;35,8617;104,1954
China:Rural;2019;8;1;50,5566666666667;48,9;;3,995;1;35,8617;104,1954
China:Rural;2019;9;1;50,5891666666667;49,1533333333333;;4,06;1;35,8617;104,1954
China:Rural;2019;10;1;50,6691666666667;49,4666666666667;;4,0675;1;35,8617;104,1954
China:Rural;2019;11;1;50,4514285714286;49,7371428571429;;4,10571428571429;1;35,8617;104,1954
China:Rural;2019;12;1;50,6086666666667;50,0666666666667;;4,12533333333333;1;35,8617;104,1954
China:Rural;2020;1;1;60,1225;50,35;;4,17625;1;35,8617;104,1954
China:Rural;2020;2;1;60,4;50,7175;;4,2075;1;35,8617;104,1954
China:Rural;2020;3;1;60,21625;50,94375;;4,23375;1;35,8617;104,1954
China:Rural;2020;4;1;60,1371428571429;51,2085714285714;;4,25;1;35,8617;104,1954
China:Rural;2020;5;1;60,4016666666667;51,5266666666667;;4,29833333333333;1;35,8617;104,1954
China:Rural;2020;6;1;60,163;51,808;;4,322;1;35,8617;104,1954
China:Rural;2020;7;1;60,2084615384615;52,0969230769231;;4,34769230769231;1;35,8617;104,1954
China:Rural;2020;8;1;60,3271428571429;52,3928571428571;;4,38714285714286;1;35,8617;104,1954
China:Rural;2020;9;1;60,3283333333333;52,6783333333333;;4,41166666666667;1;35,8617;104,1954
China:Rural;2020;10;1;60,1822222222222;52,9455555555556;;4,43777777777778;1;35,8617;104,1954
China:Rural;2020;11;1;60,326;53,279;;4,462;1;35,8617;104,1954
China:Rural;2020;12;1;60,2542857142857;53,5685714285714;;4,48142857142857;1;35,8617;104,1954
China:Rural;2021;1;1;54,0357142857143;53,8814285714286;;4,49857142857143;1;35,8617;104,1954
China:Rural;2021;2;1;54,14125;54,17;;4,565;1;35,8617;104,1954
China:Rural;2021;3;1;53,9763636363636;54,4509090909091;;4,59;1;35,8617;104,1954
China:Rural;2021;4;1;54,0957142857143;54,7228571428571;;4,60928571428571;1;35,8617;104,1954
China:Rural;2021;5;1;53,91875;55,00125;;4,63;1;35,8617;104,1954
China:Rural;2021;6;1;54,0244444444445;55,3377777777778;;4,66222222222222;1;35,8617;104,1954
China:Rural;2021;7;1;54,145;55,64;;4,69;1;35,8617;104,1954
China:Rural;2021;8;1;53,646;55,91;;4,743;1;35,8617;104,1954
China:Rural;2021;9;1;54,09;56,15375;;4,735;1;35,8617;104,1954
China:Rural;2021;10;1;53,7622222222222;56,4688888888889;;4,75111111111111;1;35,8617;104,1954
China:Rural;2021;11;1;54,0692307692308;56,7692307692308;;4,81076923076923;1;35,8617;104,1954
China:Rural;2021;12;1;54,1414285714286;57,0685714285714;;4,83142857142857;1;35,8617;104,1954
China:Rural;2022;1;1;55,4375;57,355;;4,8775;1;35,8617;104,1954
China:Rural;2022;2;1;55,5933333333333;57,6616666666667;;4,86666666666667;1;35,8617;104,1954
China:Rural;2022;3;1;55,565;57,945;;4,88;1;35,8617;104,1954
China:Rural;2022;4;1;55,4911111111111;58,2177777777778;;4,95444444444444;1;35,8617;104,1954
China:Rural;2022;5;1;55,442;58,545;;5,006;1;35,8617;104,1954
China:Rural;2022;6;1;55,1742857142857;58,8228571428571;;5,00857142857143;1;35,8617;104,1954
China:Rural;2022;7;1;55,6033333333333;59,0811111111111;;5,04333333333333;1;35,8617;104,1954
China:Rural;2022;8;1;55,4333333333333;59,3941666666667;;5,07333333333333;1;35,8617;104,1954
China:Rural;2022;9;1;55,5784615384615;59,6515384615385;;5,10461538461539;1;35,8617;104,1954
China:Rural;2022;10;1;55,4208333333333;59,96;;5,13;1;35,8617;104,1954
China:Rural;2022;11;1;55,4655555555556;60,2533333333333;;5,15333333333333;1;35,8617;104,1954
China:Rural;2022;12;1;55,4988888888889;60,5266666666667;;5,19;1;35,8617;104,1954
China:Rural;2023;1;1;56,622;60,8493333333333;;5,22066666666667;1;35,8617;104,1954
China:Rural;2023;2;1;56,784;61,094;;5,238;1;35,8617;104,1954
China:Rural;2023;3;1;56,6677777777778;61,4288888888889;;5,25444444444444;1;35,8617;104,1954
China:Rural;2023;4;1;56,8371428571429;61,7214285714286;;5,30142857142857;1;35,8617;104,1954
China:Rural;2023;5;1;56,6885714285714;62,0514285714286;;5,33;1;35,8617;104,1954
China:Rural;2023;6;1;56,62;62,282;;5,392;1;35,8617;104,1954
China:Rural;2023;7;1;56,6766666666667;62,5677777777778;;5,38666666666667;1;35,8617;104,1954
China:Rural;2023;8;1;56,654;62,9;;5,414;1;35,8617;104,1954
China:Rural;2023;9;1;56,7428571428571;63,1921428571429;;5,44642857142857;1;35,8617;104,1954
China:Rural;2023;10;1;56,688;63,495;;5,498;1;35,8617;104,1954
China:Rural;2023;11;1;56,745;63,782;;5,539;1;35,8617;104,1954
China:Rural;2023;12;1;56,926;64,06;;5,524;1;35,8617;104,1954
China:Rural;2024;1;1;57,74625;64,36;;5,57;1;35,8617;104,1954
China:Rural;2024;2;1;57,785;64,6316666666667;;5,59;1;35,8617;104,1954
China:Rural;2024;3;1;57,8116666666667;64,9516666666667;;5,61666666666667;1;35,8617;104,1954
China:Rural;2024;4;1;57,7471428571429;65,2507142857143;;5,65571428571429;1;35,8617;104,1954
China:Rural;2024;5;1;57,716;65,416;;Nao disponivel;1;35,8617;104,1954
China:Rural;2024;6;1;57,6;65,7675;;5,685;1;35,8617;104,1954
China:Rural;2024;7;1;57,7781818181818;66,0490909090909;;5,74454545454545;1;35,8617;104,1954
China:Rural;2024;8;1;57,7511111111111;66,3766666666667;;5,76444444444445;1;35,8617;104,1954
China:Rural;2024;9;1;57,69;66,6581818181818;;5,78909090909091;1;35,8617;104,1954
